,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
pau,0.6939251951236314,0.4591756871781641,0.6883992292106363,0.6900040962928897,0.6929973899157722,0.4532926897853291,0.6625690443047388,0.6949899068461014,0.6877443356316665,0.6884563251424176,0.6918942093812107,0.8013218854928412,0.649687157887713,0.6890027858111707,0.689182951913704,0.4545124483118909,0.6930869013820126,0.6539745111663848,0.6352122539938134,0.683206893356453,0.5656954386775308,0.4666517980856349,0.686614910163561,1.0,0.4555201412507056,0.5431122549720959,0.6793826618649268,0.6877321644787109,0.6879650464935099,0.44168556323636077,0.6861578865788424,0.6812288761034885,0.5167521705663312,0.6528240148327269,0.49332951049860885,0.6876261351967137,0.6771821132500215,0.6800843400225799,0.6892905716244455,0.568574277287606,0.6821274191142728,0.6939583032827716,0.8574848355410144,0.5726049917029208,0.4500569035266587,0.5796243445082829,0.6219253454036969,0.653955682231095,0.4433404000399341,0.692818556038448,0.43709415610473884,0.4831603329357863,0.6932245057858778,0.4524899844656858,0.4150373488321541,0.6662746745297545,0.7181929299393572,0.657298302495305,0.438899217954416,0.6927051019496706,0.412912253249247,0.44368262696244054,0.45314063608081406,0.42360166179197944
mei,0.46009120790144376,0.6089624606148399,0.4755079866753923,0.459960712461378,0.4594518681966263,0.6090681407081573,0.5377491823091337,0.45862059001914424,0.45685600881406574,0.45695391627834353,0.4563935346100504,0.4531038136113862,0.564751603169223,0.46006924246296366,0.45784394584194266,0.6177989782696302,0.46049363185457537,0.5421763817762613,0.5715134103583337,0.45382018331567603,0.6097282131669923,0.5978837448086426,0.4573321714763748,0.4555201412507056,0.9999999999999998,0.5982454920705482,0.4440300607039599,0.45701586168206665,0.45724773736861624,0.5926725334693483,0.45797653867882704,0.4977382727696642,0.6776818666346216,0.4677690128667251,0.6866862491502888,0.45848953827656,0.5274566874256109,0.4958011111587895,0.45975722517021633,0.5913061698582329,0.4521647807636407,0.4567944793296128,0.5053431679645766,0.5758050134396128,0.6784453464974233,0.6441897205005708,0.5591784533153539,0.42227148747611454,0.594951387472976,0.45389653838189936,0.5957982518858205,0.597531803558587,0.459172224624245,0.5914637372235922,0.582512455676509,0.43424590737664487,0.4840535558944633,0.43430030893159455,0.5950310107005685,0.4562935046776217,0.4159142759035572,0.590772611071211,0.4426532755767777,0.562243703465104
sti,0.5511098640809989,0.6841550776533999,0.5719057660532674,0.549800522207292,0.5532509268671014,0.6820327912466257,0.6533205774161457,0.548615424335527,0.549237888104211,0.5496103370812477,0.549729840337278,0.5453678494340103,0.6585221675423363,0.5521138610330197,0.5474116908352644,0.6822951343854762,0.5507936822653857,0.6585389667196353,0.6699124981100412,0.5485338308693546,0.6947107444955873,0.6836693057074895,0.550316600692411,0.5431122549720959,0.5982454920705482,0.9999999999999999,0.5375337438960008,0.54936321992982,0.5509473962931593,0.6743751255951307,0.5638268509107367,0.5896367675806741,0.6523790976983868,0.5781413310176001,0.6298404222977854,0.5510778066766663,0.6270578112969604,0.604685751265078,0.5548847221065376,0.6979640705581992,0.5460780742377427,0.5495787460294295,0.6182725532034528,0.6944048690779251,0.61184553989252,0.6865301498296259,0.6793803777282702,0.5172046715633073,0.6866609097272254,0.5393780836807442,0.6740188206304334,0.6689908809831007,0.5475889789679053,0.6658003988767155,0.6600242487937521,0.5289854797745268,0.5842363188749065,0.5244845612068728,0.673496466603563,0.5450118270947609,0.4171969409384555,0.6916125716937902,0.4483559602213253,0.6334863119102115
mtn,0.6881403142154082,0.45933457018737406,0.677566302281379,0.6801835689729543,0.6900380916773752,0.4525376563739831,0.6461737293877841,0.6904505853311532,0.6923335445547991,0.6930861872065941,0.9041204229599354,0.6781825250592648,0.6288377216700484,0.6870116909568972,0.6911878713257453,0.4531347458378197,0.687143127237603,0.6469634387469929,0.605354165414558,0.693171855608238,0.5626735638695961,0.46002765092458825,0.6904197366006382,0.6793826618649268,0.4440300607039599,0.5375337438960008,1.0000000000000002,0.6921155398025095,0.6882905543633506,0.43751053748669466,0.6835047095330585,0.6784956314107228,0.5027006996749079,0.6861236989137598,0.49667080126185326,0.6857587988503843,0.6661052138012451,0.6762914196219473,0.6827132554795079,0.561778023605164,0.7446628185112835,0.6879540135831964,0.6648207957978354,0.574118459249285,0.45714674268210187,0.5261286139593796,0.6172398962873397,0.6942699125129977,0.4381312057674862,0.6643017735700457,0.4232650241271516,0.45135552882099894,0.689336490808518,0.4446689175861241,0.39239492758216665,0.6981248507285047,0.6793796841078045,0.6206461175241451,0.4209629897599231,0.6917702489979082,0.4462549502669444,0.41841757376774735,0.45217400541775465,0.39937345233797455
jbw,0.6974723262394535,0.46950193835612214,0.693367475376928,0.69558049781803,0.760476785274146,0.4635752065361915,0.6576515670999212,0.6965135877266576,0.9998079622346345,0.8705891588187538,0.6957262431909083,0.6873599210152992,0.6437572862828096,0.6980599750465633,0.6945296271088133,0.4646149232833614,0.6976421182895944,0.6525470302099102,0.6170534744991293,0.6982879292996675,0.5760964708816179,0.46892268050163854,0.6995565776616373,0.6877321644787109,0.45701586168206665,0.54936321992982,0.6921155398025095,0.9999999999999999,0.6981035631088139,0.4435083394891397,0.6966855735295397,0.6927128513415322,0.5043752185753969,0.6716892369937636,0.49827094261078686,0.8234806814640425,0.6793765034841426,0.6891636871899087,0.8041581517453815,0.5748539368682603,0.6987988026627675,0.694049077342614,0.6733488361664796,0.5857612572974003,0.45336709627870353,0.5315968985160984,0.6210777385715743,0.6770401380344973,0.4462377070373341,0.6832150094316667,0.43862505362825754,0.4847489977166012,0.6955463640920873,0.449245749632733,0.4206872010754372,0.6860522694402288,0.6835568805383936,0.6585097048727542,0.4406550779256274,0.6956151087863109,0.4310208898144978,0.4356658478531701,0.4543605581326178,0.4076221358024194
stf,0.7119872550306475,0.4690645474122965,0.7392758576510823,0.6964230678783221,0.7154665203464144,0.46325663553293395,0.6597554256707233,0.6958269755966802,0.6980705088765399,0.7095557375889407,0.6967676833075748,0.6919485719984895,0.6469192241240369,0.7080857012395267,0.6917296026051657,0.4643847892531473,0.7023717777168896,0.6544154890516384,0.6225621443944509,0.7278555652501979,0.5712132638569649,0.46854741751995543,0.6991604817734708,0.6879650464935099,0.45724773736861624,0.5509473962931593,0.6882905543633506,0.6981035631088139,1.0,0.44732021401366556,0.7431485877611081,0.7934797517191906,0.5029509207561054,0.6636690232798435,0.49757913098031226,0.6989651182519303,0.6790649425179829,0.6896474725911741,0.6989148050191942,0.5766069129542644,0.6962564863775399,0.6957045349824951,0.6748084548998445,0.6114464660539145,0.4445306288133334,0.5299136923267826,0.6219812669915897,0.6706483072579997,0.44565055474228477,0.6812807657351815,0.44096308344061536,0.49266160412952736,0.6938000458099326,0.44575726792720066,0.42350505972491664,0.6813999787522772,0.6809577341811818,0.6658081578810053,0.4442022525189707,0.6931226943266827,0.4246782807488683,0.4343182128062207,0.4580182685700236,0.3997581088368335
aft,0.44738006734903746,0.6930941471588443,0.46794333340404193,0.4425771901874702,0.4464483253903101,0.6933041610340489,0.5878345860747394,0.44588994802944404,0.44351216952288064,0.44477779097729414,0.4484874547324552,0.44649278936188774,0.5825810502484766,0.4457871376253355,0.441850196265025,0.6921614369365637,0.44568992922414324,0.5871515105193053,0.6081896994509015,0.444800259173754,0.6557331447653512,0.6951366328838173,0.44477758414857255,0.44168556323636077,0.5926725334693483,0.6743751255951307,0.43751053748669466,0.4435083394891397,0.44732021401366556,0.9999999999999999,0.44565975285373083,0.48693388369716073,0.6405046485943215,0.4872818959393924,0.6171714321720193,0.44420926508919345,0.5316568416127403,0.5062190758111608,0.4431887739246172,0.7874612562400841,0.44149757384646476,0.4482921370831755,0.5256095560152574,0.6532598218044159,0.6127729863317395,0.667726135189995,0.6254564801753733,0.4178141546725076,0.695360441774296,0.4290996440974041,0.6903563225968251,0.6478775974752822,0.44299136600513067,0.6831964878721005,0.668126800705501,0.42901015650181323,0.4893567293565759,0.4098319826207814,0.6912849279830006,0.4419610762788383,0.41878778512719605,0.6830730282067329,0.44641423783954315,0.6532618868780102
bre,0.719153712229715,0.4680988798797227,0.7584343361207309,0.7013759490275824,0.6974008426555456,0.4623724223235207,0.6594544524788631,0.694691351703907,0.6965824984605767,0.696725480460022,0.6940871498955243,0.6897136272218377,0.647217179904181,0.6983621116571328,0.6903665701848332,0.4637044751727272,0.7019905289329458,0.652816493470656,0.6217868094154937,0.6957155458721279,0.5708281290320864,0.46758528852080017,0.6983462319130137,0.6861578865788424,0.45797653867882704,0.5638268509107367,0.6835047095330585,0.6966855735295397,0.7431485877611081,0.44565975285373083,1.0,0.8400620580170475,0.5007483697205357,0.6587414242506264,0.4955240515460313,0.6986609246955009,0.6787322941966973,0.6895059139459387,0.7011104333907116,0.5766744104955236,0.6936717184092045,0.6930469026020852,0.6734535744825453,0.5849338447002306,0.4410996329678136,0.5282282494451775,0.6199122085747655,0.6645588470611277,0.44324883047386854,0.6816852427486888,0.44267859289649814,0.49888916509239734,0.693789405655513,0.4448451151385505,0.42824888812133904,0.676107151389033,0.678743259753284,0.6721901808045014,0.4461965244500021,0.6922288174457842,0.4194322767864443,0.4352775008216688,0.45572908369304643,0.39732532671423415
lau,0.7137657265915084,0.5120223692952457,0.7636262300675594,0.7013468635731168,0.6933165356644388,0.5065966315893794,0.6773562096800114,0.6897332291816332,0.6926354749658071,0.695248843991945,0.6885818505204891,0.6834077322428731,0.6689256647451765,0.6936212387740384,0.6856111366707293,0.508812462368661,0.6939357039035332,0.6719279421356246,0.6470523373619826,0.6907300792066341,0.6090114470725898,0.5101172595658187,0.6939402492589233,0.6812288761034885,0.4977382727696642,0.5896367675806741,0.6784956314107228,0.6927128513415322,0.7934797517191906,0.48693388369716073,0.8400620580170475,0.9999999999999998,0.5434009706865474,0.666644304854302,0.5361770787463886,0.6943826384640257,0.6917381005020743,0.6956072462828649,0.6955280328004804,0.6117152040419258,0.6895525034899,0.6872997679662394,0.6824641915031606,0.6187318240319274,0.48625449786654307,0.5707603504018669,0.646247867859463,0.6592871184187834,0.4865149619029276,0.6786560713320412,0.49038843006762023,0.5416936620021291,0.6891587588777648,0.48773725623674885,0.4716263603344204,0.6707449702216894,0.6830651650034257,0.6678816162946042,0.4891139565396597,0.6877975294279397,0.41881541072295986,0.4875560144715866,0.45303330804383046,0.4427346127827479
gis,0.5063495018999045,0.6523436634667459,0.5186483138971119,0.5015598031724879,0.5065761000084775,0.6510659873998794,0.5991733181785287,0.5080671945128507,0.5044858744839,0.5052892798285574,0.5054432603218193,0.5320909566570994,0.6152281782814659,0.5030492936571965,0.5051761994168303,0.6565849341114828,0.5058706550378445,0.6087010779521123,0.6260429732231835,0.5021227104044605,0.661230301452466,0.6479220880578784,0.503139381681714,0.5167521705663312,0.6776818666346216,0.6523790976983868,0.5027006996749079,0.5043752185753969,0.5029509207561054,0.6405046485943215,0.5007483697205357,0.5434009706865474,0.9999999999999998,0.5419320619799393,0.6955508264067379,0.5016070160855638,0.5798216104995003,0.5469163364959888,0.5020388101080665,0.6481320310963691,0.5023545210674011,0.5045310780432772,0.571515832915541,0.6377141503688221,0.6879583384711039,0.9253265915932466,0.6305097250883949,0.48619866762800446,0.6409341727928992,0.4938238727877551,0.6309831113476795,0.6230260704206445,0.5080513736317538,0.6418526259606322,0.6042416457065825,0.4947481500795049,0.5533721157116267,0.45511389776215394,0.63300316885223,0.5089750976477574,0.4337544951139131,0.6331728991264222,0.45045629098297674,0.6131156657693279
ast,0.6645362907498674,0.5117469467187183,0.7159969217401412,0.6565745743198218,0.6678948843601952,0.5048733898694892,0.6546531665227465,0.6691699093104958,0.6719772273512664,0.6717675925138691,0.6671620022846377,0.6469803646686777,0.6375345791490112,0.6627015908591383,0.6715800879253231,0.5049404226605889,0.6644410819762689,0.6602733895696495,0.6189522387704166,0.6713107647089149,0.603730848782263,0.5120694750443688,0.6687700631531414,0.6528240148327269,0.4677690128667251,0.5781413310176001,0.6861236989137598,0.6716892369937636,0.6636690232798435,0.4872818959393924,0.6587414242506264,0.666644304854302,0.5419320619799393,1.0,0.5300560015575364,0.661340209364518,0.6651135931448908,0.6676743304362669,0.6597414840879666,0.5977578806464487,0.6761934687427719,0.6610804722122021,0.6591959976421549,0.610360618201168,0.5035711003492473,0.5709832860810039,0.6437884355518294,0.6903813124611203,0.48917879449934654,0.6370846743089631,0.47179806814293856,0.48337940109717614,0.6692284718570247,0.499949520357868,0.43820460818659746,0.6898763068763856,0.6712997420971187,0.583785562624365,0.4676681014811346,0.6733941969324072,0.4473556089611854,0.46981770215009117,0.4332934556659566,0.45516709309231496
nat,0.49816902214079456,0.6317330551756115,0.5099998484332176,0.49381081895664103,0.49864700768996356,0.6306521666579255,0.579080181873472,0.4988340338416529,0.4983970469744706,0.4995344384261394,0.49775716050247065,0.49147323425990097,0.5973602022273937,0.4967343031982155,0.49637367065162996,0.6375389357819015,0.49780799163237976,0.5889292006770801,0.6047056908717183,0.497608381949618,0.6410734297763904,0.6229965572671012,0.49771813358486994,0.49332951049860885,0.6866862491502888,0.6298404222977854,0.49667080126185326,0.49827094261078686,0.49757913098031226,0.6171714321720193,0.4955240515460313,0.5361770787463886,0.6955508264067379,0.5300560015575364,0.9999999999999998,0.49605431586717935,0.5658632196193931,0.5344561851871508,0.4948089009270914,0.6264464778573359,0.4973074339045177,0.4958113701941256,0.5447643049808719,0.6160138491835292,0.687301035376522,0.6727267827644438,0.6074105675200864,0.48297318400363,0.6164675063712655,0.48128262208782047,0.606348593953027,0.6048731329649337,0.4993839730593626,0.6148361304531126,0.5804477246609916,0.4908868559646471,0.5284332461685457,0.4477477154794478,0.610253790505658,0.5003839702071577,0.4340095145051046,0.6042906085357663,0.449184389187647,0.5787407985700165
ton,0.6974230343638343,0.46982529969619724,0.7595509834702853,0.6970898435672033,0.7181905592247595,0.4641192894071192,0.6593984482526347,0.6947260503577477,0.8233013176378112,0.905531201177109,0.695005417598162,0.6896951388963992,0.6475104155306104,0.8225346784879553,0.6921322915772843,0.46533954610558204,0.7151017706818201,0.6525544137958064,0.6213509596289223,0.6972238542245575,0.5886566285355433,0.4687186825357556,0.8463429730089891,0.6876261351967137,0.45848953827656,0.5510778066766663,0.6857587988503843,0.8234806814640425,0.6989651182519303,0.44420926508919345,0.6986609246955009,0.6943826384640257,0.5016070160855638,0.661340209364518,0.49605431586717935,1.0,0.6808453187286141,0.690624289653356,0.6981462217767622,0.5769518163743266,0.6959684887575621,0.6942124382306164,0.6744200336654932,0.5863672337284486,0.4455406260948762,0.5296022194854166,0.6199512836242458,0.6672321601618281,0.44597256874635705,0.6856602351251821,0.4422709334173924,0.49682382216376786,0.6939559813676616,0.44628043283298635,0.4287270778005832,0.6783537687204204,0.6807425991305642,0.6703619721001589,0.44571961396973314,0.692612333815996,0.4220658313658122,0.43646198594158636,0.4553789217055063,0.402361563167436
dsc,0.6806616214799565,0.5563797195787986,0.6875727632857811,0.6802056766692637,0.6805366508791602,0.5511408673019806,0.7075765728354002,0.6790508751173474,0.6792674030134418,0.6793888232672863,0.6774319369579789,0.6753173109146888,0.6892744537519775,0.6808534432747109,0.6766551509807188,0.5528249162395279,0.680997546754526,0.6890449292163572,0.6730549772857949,0.6758850728785017,0.6427528259265755,0.6867852043621874,0.6793933086388175,0.6771821132500215,0.5274566874256109,0.6270578112969604,0.6661052138012451,0.6793765034841426,0.6790649425179829,0.5316568416127403,0.6787322941966973,0.6917381005020743,0.5798216104995003,0.6651135931448908,0.5658632196193931,0.6808453187286141,1.0,0.6945452306334166,0.6804023884671357,0.8191720126830642,0.6746345474241633,0.6779098809653189,0.693023253542036,0.6475844193955451,0.5259994437140343,0.6092209735149153,0.6718550216037213,0.6444975882611101,0.5350998184547362,0.8457117983422847,0.532955224490953,0.577326330302631,0.6786894057305465,0.5372452084310102,0.520011986594505,0.6564145013157882,0.8013626069097126,0.6552122892981214,0.5350690777978688,0.6767677214226058,0.4216524009162912,0.5406775022319098,0.45743002056717685,0.49947613688538267
afs,0.7028890671102614,0.5290763181867358,0.6946642518912937,0.6886371141603943,0.6894115936269701,0.5546403224043351,0.6854057056181684,0.6868525627542847,0.6890067021417312,0.6889705484164774,0.6883208407163892,0.6820490982480225,0.6773456731625425,0.6917258221931217,0.6872182501513817,0.555639433510879,0.6894823164126297,0.6805981621334509,0.6601430494149705,0.8173857929218421,0.6212003545559505,0.5285631456155381,0.6897932411732781,0.6800843400225799,0.4958011111587895,0.604685751265078,0.6762914196219473,0.6891636871899087,0.6896474725911741,0.5062190758111608,0.6895059139459387,0.6956072462828649,0.5469163364959888,0.6676743304362669,0.5344561851871508,0.690624289653356,0.6945452306334166,1.0,0.6894686512886591,0.6252404489046193,0.9295763693142568,0.6881691235164304,0.6906038843083311,0.8536951898263854,0.4899731815957512,0.7038795116651435,0.6578883392598882,0.6562736612881845,0.5088067369782645,0.6777233075570639,0.6202374040321756,0.5541303792831659,0.6862374597886441,0.5070200465193822,0.4943270722096675,0.667944131782101,0.6856510769089832,0.6632042680770218,0.529370656588121,0.6834247157115053,0.42189309529835534,0.49778177623607844,0.4579214267407532,0.47030214561002576
mtw,0.6986813674392474,0.46803383568212,0.7216578856800242,0.9600343846424373,0.7324864206803783,0.4623359715362477,0.660234311930744,0.6965782619454965,0.8039970212297252,0.6963392235227124,0.6929652260753196,0.6883466231070358,0.6481694748492142,0.6979816530899333,0.6923322561807851,0.463667192411094,0.8233654947033082,0.6523252030837243,0.6205482941358027,0.6934000517731244,0.5732801816779578,0.46881453952294966,0.6976807979421559,0.6892905716244455,0.45975722517021633,0.5548847221065376,0.6827132554795079,0.8041581517453815,0.6989148050191942,0.4431887739246172,0.7011104333907116,0.6955280328004804,0.5020388101080665,0.6597414840879666,0.4948089009270914,0.6981462217767622,0.6804023884671357,0.6894686512886591,1.0,0.5761621377852344,0.6929896430278468,0.6923333299119887,0.6755880170328498,0.5839437344467705,0.4461260694616288,0.5296292181312249,0.6196839428301011,0.6623726293888454,0.4440119316711565,0.687789252498667,0.4433457018908,0.49700469870325903,0.6960106913113032,0.4489387329052862,0.43034722659138125,0.6739434014646385,0.683005335332945,0.6730913953526996,0.4458131365749898,0.6945372509272671,0.4162962036934904,0.4416916801763031,0.4497244279344276,0.4081426309867179
gme,0.5762986916084711,0.6733683615934252,0.5959611154288521,0.5757006101520632,0.5758916657404936,0.670786920120502,0.6808463555976693,0.5736846318577107,0.5747365798562637,0.5751190030671407,0.5737818753421144,0.5705477516546154,0.6715221420296684,0.5771624115658307,0.5710319422823054,0.67109935700201,0.5762747553008589,0.6718768525570751,0.6783954463216124,0.5734895314431285,0.6961993440231264,0.7147141098516504,0.5759225113503028,0.568574277287606,0.5913061698582329,0.6979640705581992,0.561778023605164,0.5748539368682603,0.5766069129542644,0.7874612562400841,0.5766744104955236,0.6117152040419258,0.6481320310963691,0.5977578806464487,0.6264464778573359,0.5769518163743266,0.8191720126830642,0.6252404489046193,0.5761621377852344,0.9999999999999998,0.571176851846173,0.5736422098328355,0.6333633066029526,0.6974218415730682,0.6027714631291393,0.7027748376603311,0.6876143422489981,0.5412592349487197,0.6608729736558647,0.5656518799435855,0.6596632707507474,0.6650304516160068,0.5727642175502208,0.6537773384356995,0.6463763869382901,0.553235604595609,0.606300547686987,0.5515972200152688,0.6618374401084279,0.570620334920175,0.4187148440211341,0.6528738756323421,0.4535823683288531,0.6181408947523834
doh,0.7069479027965855,0.46709364657692953,0.688486871942102,0.690663847939071,0.6958617296189772,0.4909820223743529,0.6527418075974756,0.6935865273480659,0.6988634380969061,0.6987377397908452,0.6944853155445503,0.6829263254567417,0.6370768949631793,0.6954507695134358,0.6929834296146007,0.4918322529315642,0.6940246130585569,0.6495954899569097,0.6112567209619248,0.8225906583084348,0.5707856282403263,0.46541411578225256,0.6980260801155243,0.6821274191142728,0.4521647807636407,0.5460780742377427,0.7446628185112835,0.6987988026627675,0.6962564863775399,0.44149757384646476,0.6936717184092045,0.6895525034899,0.5023545210674011,0.6761934687427719,0.4973074339045177,0.6959684887575621,0.6746345474241633,0.9295763693142568,0.6929896430278468,0.571176851846173,1.0,0.6918025678508114,0.6680704372820085,0.7964904034580704,0.4523640530671149,0.6476597766455912,0.6188951738994766,0.6833010041961992,0.44419987858751897,0.6744078707124721,0.43290987927187097,0.47480828580724244,0.692335316010638,0.4463674535754203,0.4114436257057541,0.6907068984095739,0.6797367381461924,0.6469300125649329,0.4342176259641577,0.6933596377876954,0.44086336903261936,0.4281305220815488,0.45796878525632434,0.40352703117547656
rth,0.6971074153671968,0.4654307620730975,0.6940104365944791,0.6916444538954324,0.6964130136816411,0.4592961085713759,0.6618818571606808,0.696038932787284,0.6940400739963993,0.6951081695989583,0.6994124661581446,0.6968161107398112,0.6505000578619514,0.6960597012100279,0.6940917711416283,0.4604304606587133,0.6954233798980333,0.6568563716668618,0.6308579693974512,0.6944330468368565,0.5685901753697641,0.46798476983714155,0.6941100275374558,0.6939583032827716,0.4567944793296128,0.5495787460294295,0.6879540135831964,0.694049077342614,0.6957045349824951,0.4482921370831755,0.6930469026020852,0.6872997679662394,0.5045310780432772,0.6610804722122021,0.4958113701941256,0.6942124382306164,0.6779098809653189,0.6881691235164304,0.6923333299119887,0.5736422098328355,0.6918025678508114,1.0,0.6826568034061622,0.5814275264872113,0.44769264295233685,0.5294717080875302,0.6240010499642359,0.6671286282143676,0.4484131855202416,0.6841303673977261,0.4424248153736686,0.4891185276259064,0.6933622295271215,0.4473901916513264,0.4207432183986175,0.6783883120834013,0.6859913045448758,0.6589934715443074,0.4402456616663517,0.6918853883112187,0.41785138190140475,0.43578104359539427,0.45546696889743604,0.41304192808081786
d8r,0.6804195022044134,0.540533621296285,0.6846634464333743,0.6762446186879665,0.6787349637104898,0.5347682805752488,0.6923763270205788,0.6800535263508202,0.6732742881686336,0.6746294538624772,0.6806698862660454,0.7546483690390067,0.6871689799019299,0.6778477034865603,0.6787881264183799,0.5357191265076628,0.6792158639044236,0.6886159653408417,0.7061414974280353,0.6710855539003611,0.6284659511577504,0.5463719197831414,0.6731228665606291,0.8574848355410144,0.5053431679645766,0.6182725532034528,0.6648207957978354,0.6733488361664796,0.6748084548998445,0.5256095560152574,0.6734535744825453,0.6824641915031606,0.571515832915541,0.6591959976421549,0.5447643049808719,0.6744200336654932,0.693023253542036,0.6906038843083311,0.6755880170328498,0.6333633066029526,0.6680704372820085,0.6826568034061622,1.0,0.6347385356143748,0.506124156772382,0.630175643617025,0.6695152156815307,0.639345574886572,0.5366634765953714,0.676506744248693,0.5259288417291618,0.5635353205216482,0.6787425456487093,0.5292603380445079,0.5063545666665962,0.6520986657834885,0.7090460714714271,0.6481209651092608,0.5216434558252526,0.6757695543195348,0.40927401721960566,0.5225833888816244,0.4529498238520582,0.5022297013144024
ats,0.5953283540848333,0.6677738849757688,0.6014399376200084,0.5824032139432848,0.5843237347165142,0.6922803709085461,0.6688046062908292,0.5811029417228146,0.5856967583588703,0.5998403427135608,0.5824339241052598,0.5754265909667109,0.6684514145691068,0.6030829461282105,0.5793448665868355,0.6919783614651883,0.5860474929007402,0.6733043354936324,0.6738046635899163,0.752150050525902,0.7778298475360103,0.6660856698563073,0.5862122287553684,0.5726049917029208,0.5758050134396128,0.6944048690779251,0.574118459249285,0.5857612572974003,0.6114464660539145,0.6532598218044159,0.5849338447002306,0.6187318240319274,0.6377141503688221,0.610360618201168,0.6160138491835292,0.5863672337284486,0.6475844193955451,0.8536951898263854,0.5839437344467705,0.6974218415730682,0.7964904034580704,0.5814275264872113,0.6347385356143748,1.0,0.5925253891523825,0.7848673426349916,0.6881674426838932,0.556555916949464,0.6552996934543924,0.568655530609304,0.6491060413086076,0.6540083290351084,0.5794886193952535,0.6461709863413682,0.6340528609396614,0.5672635310232692,0.610897776112949,0.5529259433480771,0.6517575707254346,0.5785788454958171,0.42718589516462,0.642755741182268,0.4534402295112221,0.6129767551473542
abw,0.45044842833024246,0.6294949559574475,0.4576951166190023,0.4448537668757093,0.45241583934723273,0.6287955256887525,0.5412446941416283,0.4548985080824637,0.4529610210952003,0.45263824177407397,0.44992663801268973,0.43770663372695817,0.5596786644615447,0.4475929803977885,0.4573644044081032,0.6350931434814036,0.45094548345363483,0.5527199125341742,0.5683809845267015,0.4483194851169855,0.757804182275789,0.6230222732798314,0.44896931281200914,0.4500569035266587,0.6784453464974233,0.61184553989252,0.45714674268210187,0.45336709627870353,0.4445306288133334,0.6127729863317395,0.4410996329678136,0.48625449786654307,0.6879583384711039,0.5035711003492473,0.687301035376522,0.4455406260948762,0.5259994437140343,0.4899731815957512,0.4461260694616288,0.6027714631291393,0.4523640530671149,0.44769264295233685,0.506124156772382,0.5925253891523825,0.9999999999999999,0.663263630810619,0.5793855787633192,0.4472401153040933,0.620657228480749,0.4412158893923589,0.606555074243267,0.5766868595757405,0.45686467099937533,0.6253390930916913,0.5780254056073363,0.45173059724098164,0.4938611757285374,0.3842541115605056,0.6036207025776248,0.45870805900110656,0.4316552604621612,0.6119185645119498,0.4267363549292831,0.6065053876785946
dcc,0.538545021847574,0.6799848938025914,0.5475079487624746,0.5288632115064849,0.532589607672349,0.6934618982345316,0.6353924826391734,0.5326759311708398,0.531644779216254,0.5318820666898758,0.5303926165540849,0.5247201590709576,0.6428731353150041,0.5303148288699409,0.5302543628966871,0.6961165042703756,0.5319841057572681,0.6418874206587455,0.652805439726141,0.591817233362635,0.6904510872699097,0.6779373281157823,0.5305365504756756,0.5796243445082829,0.6441897205005708,0.6865301498296259,0.5261286139593796,0.5315968985160984,0.5299136923267826,0.667726135189995,0.5282282494451775,0.5707603504018669,0.9253265915932466,0.5709832860810039,0.6727267827644438,0.5296022194854166,0.6092209735149153,0.7038795116651435,0.5296292181312249,0.7027748376603311,0.6476597766455912,0.5294717080875302,0.630175643617025,0.7848673426349916,0.663263630810619,1.0,0.6655854456809256,0.5090065891164283,0.6698662684814332,0.5199173365139018,0.6608388144366181,0.6508587261255367,0.5324452718491219,0.6677917415490471,0.6384028989864324,0.5182507277553738,0.5966252218945328,0.4873698700469472,0.6628663025430483,0.5328752364354606,0.43273796522081814,0.661911587914715,0.4513645761082483,0.6399984423254576
lev,0.6241323648259942,0.6353897870323777,0.6347222630435075,0.6192062245362324,0.6237658577825466,0.6312580463973038,0.7308881319214158,0.6244013014501241,0.6211415196276056,0.6221787427870707,0.6243423841284534,0.6217629768781987,0.6859759774763784,0.6214473362404169,0.6207537139694421,0.6311756459291777,0.6230232535013116,0.6945728596520572,0.6878683862900915,0.6202650952887339,0.6840617459228869,0.6399175165733768,0.6208383527681782,0.6219253454036969,0.5591784533153539,0.6793803777282702,0.6172398962873397,0.6210777385715743,0.6219812669915897,0.6254564801753733,0.6199122085747655,0.646247867859463,0.6305097250883949,0.6437884355518294,0.6074105675200864,0.6199512836242458,0.6718550216037213,0.6578883392598882,0.6196839428301011,0.6876143422489981,0.6188951738994766,0.6240010499642359,0.6695152156815307,0.6881674426838932,0.5793855787633192,0.6655854456809256,1.0,0.5984881652720301,0.6237955241255225,0.6097051412730471,0.6162283698414402,0.6264509741661813,0.623134511833161,0.623388048782918,0.5910996364110305,0.6085101118344722,0.6531549940893566,0.5793724138265391,0.6173501883918389,0.6231523587288693,0.4291757484786033,0.6144391736779005,0.45833642425078436,0.59858610579556
